"genesysId","instCode","name","aliasType","lang","version"
"368954",,"218","ACCENAME",,"0"
"368954",,"218","OTHERNUMB",,"0"
"2862014",,"RBG 90006910035","OTHERNUMB",,"1"
"2862015",,"RBG 90254002507","OTHERNUMB",,"1"
"3185912","DEU001","33153","OTHERNUMB",,"0"
"3185912","DEU001","33153","DONORNUMB",,"0"
"3185913","DEU001","33142","OTHERNUMB",,"0"
"3185913","DEU001","33142","DONORNUMB",,"0"
"3185914","DEU001","33173","OTHERNUMB",,"0"
"3185914","DEU001","33173","DONORNUMB",,"0"
"3185916","DEU001","29151","OTHERNUMB",,"0"
"3185916","DEU001","29151","DONORNUMB",,"0"
"3185917","DEU001","29152","OTHERNUMB",,"0"
"3185917","DEU001","29152","DONORNUMB",,"0"
"3185918","DEU001","54497","OTHERNUMB",,"0"
"3185918","DEU001","54497","DONORNUMB",,"0"
"3185919","DEU001","29153","OTHERNUMB",,"0"
"3185919","DEU001","29153","DONORNUMB",,"0"
"3185922","DEU146","K 10268","OTHERNUMB",,"0"
"3185923","DEU146","K 10267","OTHERNUMB",,"0"
"3185924","DEU146","K 10266","OTHERNUMB",,"0"
"3185948","DEU146","K 8905","OTHERNUMB",,"0"
"3308181",,"TRÄDGÅRDSMÅLLA","ACCENAME",,"0"
"3308181",,"TRÄDGÅRDSMÅLLA","DONORNUMB",,"0"
"3533580",,"Armuelle","ACCENAME",,"0"
"3533580",,"9","COLLNUMB",,"0"
"3536056",,"Armuelle","ACCENAME",,"0"
"3536056",,"ATRI-3094","COLLNUMB",,"0"
"3536057","USA120","PI379090","DONORNUMB",,"0"
"3536057",,"Armuelle","ACCENAME",,"0"
"3960703",,"Armuelle","ACCENAME",,"0"
"3960703",,"PI370353","COLLNUMB",,"0"
"3960704",,"Armuelle","ACCENAME",,"0"
"3960704",,"Z-02-030","COLLNUMB",,"0"
"3965277",,"Armuelle","ACCENAME",,"0"
"3965277",,"Z-02-029","COLLNUMB",,"0"
"3965279",,"Armuelle","ACCENAME",,"0"
"3965279",,"PI323313","COLLNUMB",,"0"
"3965280",,"Armuelle","ACCENAME",,"0"
"3965280",,"PI420154","COLLNUMB",,"0"
"3965281",,"Armuelle","ACCENAME",,"0"
"3965281",,"PI372512","COLLNUMB",,"0"
"3965284",,"Armuelle","ACCENAME",,"0"
"3965284",,"PI379091","COLLNUMB",,"0"
"3965285",,"Armuelle","ACCENAME",,"0"
"3965285",,"PI357343","COLLNUMB",,"0"
"4033896",,"Trädgardsmalla","ACCENAME",,"0"
"4033896","SWE002","NGB 2379","OTHERNUMB",,"0"
"4033896","SWE002","NGB 2379","DONORNUMB",,"0"
"4878403",,"Bag unlujasi","ACCENAME",,"0"
"4878403","AZE014","1/104-At","OTHERNUMB",,"0"
"4878403","AZE015","SHA104","OTHERNUMB",,"0"
"4878403",,"SHA104","COLLNUMB",,"0"
"4915362",,"Armuelle","ACCENAME",,"0"
"4915362","ESP026","BGV011800","OTHERNUMB",,"0"
"4915362",,"549","COLLNUMB",,"0"
"5792691",,"Atriplex hortensis","ACCENAME",,"0"
