"genesysId","instCode","name","aliasType","lang","version"
"350758","USA126","Ames 17825","OTHERNUMB",,"0"
"350758",,"Ames 17825","ACCENAME",,"0"
"419117",,"UKR-99-246","ACCENAME",,"0"
"419117","USA126","Ames 25643","OTHERNUMB",,"0"
"419117",,"UKR-99-246","OTHERNUMB",,"0"
"419117",,"UKR-99-246","COLLNUMB",,"0"
"430334",,"No. 103","ACCENAME",,"0"
"430334","USA126","Ames 20220","OTHERNUMB",,"0"
"2978278","BGR001","92E0057","OTHERNUMB",,"0"
"2978278",,"LOCAL","ACCENAME",,"0"
"3058065","DEU001","30346","DONORNUMB",,"0"
"3058065","DEU001","30346","OTHERNUMB",,"0"
"3312002",,"S. TOREKOV 1989","ACCENAME",,"0"
"3312002",,"S. TOREKOV 1989","DONORNUMB",,"0"
"3312201",,"KULLENS HAVSBAD, LOKAL 78/79","DONORNUMB",,"0"
"3312201",,"KULLENS HAVSBAD","ACCENAME",,"0"
"3312201",,"LOKAL 78/79","ACCENAME",,"0"
"3312202",,"FÅGELVIKEN, LOKAL 36","DONORNUMB",,"0"
"3312202",,"FÅGELVIKEN","ACCENAME",,"0"
"3312202",,"LOKAL 36","ACCENAME",,"0"
"3312203",,"MÖLLE-FÅGELVIKEN, LOKAL 29","DONORNUMB",,"0"
"3312203",,"MÖLLE-FÅGELVIKEN","ACCENAME",,"0"
"3312203",,"LOKAL 29","ACCENAME",,"0"
"3312206",,"SOLVIK MÖLLE, LOKAL 25","DONORNUMB",,"0"
"3312206",,"SOLVIK MÖLLE","ACCENAME",,"0"
"3312206",,"LOKAL 25","ACCENAME",,"0"
"3312207",,"FÄLADEN, LOKAL 59","DONORNUMB",,"0"
"3312207",,"FÄLADEN","ACCENAME",,"0"
"3312207",,"LOKAL 59","ACCENAME",,"0"
"3536016","SWE002","NGB8425.1","DONORNUMB",,"0"
"3536016",,"Fagelviken lokal 36","ACCENAME",,"0"
"3804268",,"30","COLLNUMB",,"0"
"3821842",,"LA12","COLLNUMB",,"0"
"3821851",,"LA3","COLLNUMB",,"0"
"3824419",,"20200408","COLLNUMB",,"0"
"3825199",,"S.C.O.N.I.","COLLNUMB",,"0"
"3825470",,"NSV/77/3","COLLNUMB",,"0"
"3942068",,"SJÆLLANDS ODDE SS0101","ACCENAME",,"0"
"3948849",,"AMG73","COLLNUMB",,"0"
"3948850",,"APCO68","COLLNUMB",,"0"
"3948851",,"FWW66","COLLNUMB",,"0"
"3948852",,"TCFWCO33","COLLNUMB",,"0"
"3948853",,"TCFWCO43","COLLNUMB",,"0"
"3948854",,"TCFWWA45","COLLNUMB",,"0"
"3948855",,"TCG17","COLLNUMB",,"0"
"4068965",,"LA3","DONORNUMB",,"1"
"4068965",,"LA3","COLLNUMB",,"0"
"4068981",,"LA12","DONORNUMB",,"1"
"4068981",,"LA12","COLLNUMB",,"0"
"4069371",,"339","DONORNUMB",,"1"
"4537861",,"SM42","COLLNUMB",,"0"
"4878399",,"Sharg gatrani","ACCENAME",,"0"
"4878399","AZE014","182-Cr","OTHERNUMB",,"0"
"4878399","AZE015","SHA82","OTHERNUMB",,"0"
"4878399",,"SHA82","COLLNUMB",,"0"
"4896039",,"NW-01-0568-2012","COLLNUMB",,"0"
"4896040",,"NW-01-0829-2014","COLLNUMB",,"0"
"4896055",,"EA-12-0014-2013","COLLNUMB",,"0"
"4896065",,"NW-01-0596-2012","COLLNUMB",,"0"
